text,label
મારો સંકાત આને મુસિબત આને ખત્રો [ni] છિંતા માને ગાભરા્યો છે.,fear
મારો દિલ [khushithi] ભરેલો છે.,happy
આ દાવા બિલ્કુલ ગલાત છે માને [ghano] નારાજ કરે છે.,angry
આ દાવા તિન મહિના લેવી પદ્સે.,neutral
ડોક્તર ને માને આવ્તા મહિને [fari] મિલ્વા [kahyu] છે.,neutral
હું રોજ [sakare] ચાલ [va] જાવું છું.,neutral
મારો સ્વાસથ્ય સુધારી રહ્યો છે.,happy
હું બિલ્કુલ નિરાસ થાયો છું.,sad
માને [ghano] [gusse] આવ્યો છે.,angry
મારો દિલ બિલ્કુલ [todayelu] લાગાય છે.,sad
હું આજ ખુબ દુખી આને ઉદાસ છું.,sad
આ બેવકુફ પં માને નારાજ કરે છે.,angry
મારો દિલ [ghano] ઉદાસ આને [rovi] રહ્યો છે.,sad
આ બિમારી ના લાક્ષન મા બુખાર આને ખાંસી છે.,neutral
માને [ghano] કાસ્ત આને નિરાસા થાય છે.,sad
આ portal બિલ્કુલ કામ નાથી કરતો.,angry
મારો જીવન મા અંધારું આને દુખ છે.,sad
મારો સાપનો તુત્યો ગાયો.,sad
ડોક્તર ના જવાબ ને કારને મારો ઉપછાર બદ્લાયો.,neutral
મારો રોગ ખત્રો [nak] લાગાય છે માને ભય લાગાય છે.,fear
મારો સાપનો તુત્યો ગાયો છે માને દુખ છે.,sad
માને [ghano] દુખ આને કાસ્ત છે [koi] મદદ નાથી.,sad
online સેવા ને કારને ઘર બેથા ઉપછાર મદ્યો.,happy
માને [ghano] ઘામ આને દુખ છે.,sad
આજે માને ખુબ સારો લાગ્યું.,happy
આ દાવા રાત્રે ખાલી પેત નાથી લેવી.,neutral
મારો રોગ થીક નાહી થાય તો માને [ghano] ભય આને છિંતા લાગાય છે.,fear
મારો સ્વાસથ્ય ગંભિર છે માને દરો લાગાય છે.,fear
હું આજે [ghano] થાકેલો છું.,sad
ડોક્તર ને બતાવ્યું કે દાવા તિન [varas] લેવી પદ્સે.,neutral
મારો રોગ report આવે આને તે ગંભિર હોય તે નું દર છે.,fear
હું [ghano] [gusse] મા આને આસાંત છું.,angry
મારો જીવન [ni] છિંતા આને ખત્રો માને દરાવે આને ગાભરા્યો છે.,fear
ડોક્તર [saheb] ના ઉપછાર થી મન શાંતિ થાયો.,happy
હું ખુબ થાકેલી આને નિરાસ છું.,sad
હું [ghano] નારાજ આને આસાંત છું.,angry
હું આજે [ghano] આસાંત છું.,angry
મારો ભાવિષ્ય આને જીવન આને પરિવાર [ni] છિંતા આને સંકાત માને દરાવે આને ગાભરા્યો છે.,fear
હું આ સેવા થી [ghano] ખુશ છું.,happy
મારો દિલ [todayelu] આને દુખી લાગાય છે.,sad
આ દાવા બિલ્કુલ કામ નાથી [karti] માને [ghano] અંસંતોસા આને [gusse] છે.,angry
ડોક્તર ને માને બિલ્કુલ [dhyan] નાથી [aapyu].,angry
હું બિલ્કુલ સારો છું.,happy
આજે મારો દરદ બિલ્કુલ ઓછી થાયો.,happy
માને [ghano] ત્રાસ આને દહ્સાત લાગાય છે.,fear
હું બિલ્કુલ દુખી આને થાકેલી છું.,sad
માને આગાલાગ test આને report નું result ડોક્તર ને આપ્વું પદ્સે.,neutral
મારો દિલ આનંદ આને શાંતિ થી ભરેલો છે.,happy
માને [ghano] ભય આને છિંતા આને દરો લાગાય છે.,fear
માને આ online સેવા થી [ghano] ફાયદો થાયો.,happy
આ portal થી માને ડોક્તર ને [sarasari] મિલ્વા મદદ [thai].,neutral
ડોક્તર ના જવાબ થી તાનાવ ઓછી થાયો.,happy
આ ધોખો આને ગલાત આને અંન્યાય થી માને [ghano] [gusse] આવ્યો.,angry
માને [ghano] દર આને ભય આને ત્રાસ લાગાય છે.,fear
ડોક્તર ને [kahyu] કે રોગ ગંભિર છે માને દરાયો થાયો.,fear
માને ખુબ સારો અનુભવ થાયો.,happy
મારો દિલ બિલ્કુલ [todayelu] લાગાય છે.,sad
માને [ghano] સંકાત આને ખત્રો નું દર લાગાય છે મારો જીવન થી.,fear
આ બેવકુફ વા્યવહાર માને ક્રોધ આને [gusse] [apave] છે.,angry
મારો સ્વાસથ્ય ગંભિર છે માને દરો લાગાય છે.,fear
આ સેવા થી માને બિલ્કુલ ફાયદો નાથી થાયો માને [gusse] આવ્યો.,angry
